,base_lat,base_lon,predicted_lat,predicted_lon
0,52.72534399999999,15.2429066,52.72534399999999,15.242905
1,52.2384213,20.9850956,52.23835465000001,20.98506615545015
2,51.0647119,17.0065159,51.06459955,17.0066310462151
3,50.2105169,18.99566,50.2105546,18.995702429176376
4,51.0523152,17.056584,51.052356,17.0566074
5,51.687292,19.415499,51.68729885000001,19.415508199999998
6,52.21510170000001,18.1400103,52.2205802,18.146459600000004
7,52.2460232,20.9633241,52.243637,20.966914000000006
8,50.044182799999994,19.9388199,50.04420220000001,19.9387197
9,52.476597999999996,16.9777872,52.47667,16.977870000000006
10,52.42821,16.844784,52.4281604,16.8447141
11,50.0711891,19.9350693,50.07114979999999,19.9351245
12,50.0782973,19.920939,50.07632515,19.92070981592218
13,50.27721010000001,19.1117766,50.2774821,19.1119751
14,52.20327329999999,20.9774618,52.20336735,20.977475875998216
15,50.0273212,19.9190815,50.0270822,19.91872515
16,54.569029,18.411894,54.5699331,18.4141422
17,52.393708200000006,16.898515399999994,52.3937795,16.8987303
18,52.3917903,16.9519304,,
19,52.2699917,20.9633158,52.26994715,20.963366115873868
20,52.231003,20.994546499999988,52.2311976,20.994808268435946
21,51.325278000000004,22.68,51.3276133,22.676323
22,52.76443099999999,15.240414999999999,52.76448539999999,15.240477800000004
23,52.7146438,15.2468571,52.71832735,15.251858836565768
24,52.3899055,16.8646956,52.3899377,16.8645961
25,52.36709000000001,16.912627,52.3671406,16.9125697
26,52.2356197,21.0855803,52.235515,21.084485
27,53.40930119999999,18.425204100000002,53.4094226,18.4249694
28,50.0783924,19.8923158,50.07832915,19.892268067936925
29,50.060246299999996,19.9201062,50.06040885,19.92001581251686
30,52.465272899999995,16.911507,52.46524875,16.911564068596743
31,50.92418989999999,17.3025643,50.92420385,17.302578817917205
32,49.788843799999995,22.7638333,49.78884975,22.763838844372525
33,52.30493060000001,20.993739899999998,52.304903,20.993728
34,50.0906686,19.9598385,50.0844831,19.9533098
35,50.043507500000004,19.9284837,50.04352795,19.92850644785417
36,52.18975229999999,20.962946600000002,52.189804,20.96278
37,52.4129368,16.9410612,52.4129458,16.940993600000002
38,50.103433700000004,20.011796899999997,50.102822,20.011952
39,52.18093629999999,20.996812300000002,52.1809639,20.9967825
40,51.78680000000001,19.4165,51.786758,19.416444
41,50.3797299,19.189898,50.3784258,19.189491
42,52.2409203,20.904731899999998,52.24098005,20.904888608383864
43,52.4115159,16.830466,52.4115917,16.830461
44,53.125752,23.204945000000002,53.125754500000006,23.204949600000006
45,50.0329221,21.9772158,50.0329221,21.97721578272166
46,50.0458195,19.948478,50.0458412,19.9485246
47,50.9044171,15.719361600000001,50.914544,15.734329999999998
48,52.14851549999999,20.994961399999998,52.2051798,21.0232479
49,50.0927211,19.935945899999997,50.0928065,19.93589523779395
50,54.47198599999999,18.491636800000002,54.472063,18.4917098
51,53.9045426,14.227379199999998,53.90451615,14.227347391135108
52,49.811459,19.0292168,49.81148705,19.029202559737197
53,51.0522018,17.0161296,51.08750135,17.017759810302735
54,53.1291953,18.0076293,,
55,52.4207739,16.8877727,52.4207994,16.8877603
56,54.54162700000001,18.463669,54.54167760000001,18.463695
57,53.90998099999999,14.251225,53.9100106,14.2512706
58,52.38728769999999,16.799882399999998,52.38813,16.80184
59,52.223445,16.830458,52.2234776,16.830518669606988
60,50.0001204,19.912307000000002,,
61,50.29773400000001,19.13109,50.2977394,19.131073178476363
62,54.51614,18.5336451,54.5161515,18.53363275
63,52.236734399999996,20.9439935,52.236752,20.944106
64,52.385450899999995,16.857007,52.385486,16.856990399999994
65,52.3712859,16.817487399999994,52.37165,16.81718
66,52.3936179,16.9159844,52.3928033,16.916960500000002
67,52.365068,16.803746,52.36507,16.80366
